id,age,gender,salary
3789,40,female,51773
3790,35,F,40157
3791,57,Male,75913
3792,45,M,61257
3793,25,female,36064
3794,37,Male,31322
3795,25,M,41567
3796,44,male,41317
3797,43,male,40667
3798,49,Male,40587
3799,42,Male,55734
3800,27,male,47554
3801,28,female,32819
3802,25,Female,35248
3803,52,M,45034
3804,52,F,52935
3805,26,Male,23506
3806,37,Male,50194
3807,25,M,31212
3808,56,male,46321
3809,40,M,47911
3810,45,F,49155
3811,34,F,47502
3812,49,male,53274
3813,30,F,36238
3814,27,F,37915
3815,24,female,26290
3816,27,M,27211
3817,24,Male,23423
3818,29,F,26973
3819,34,Female,47451
3820,57,female,61967
3821,22,Male,31334
3822,29,Female,31829
3823,26,F,28011
3824,43,F,38029
3825,45,M,47324
3826,53,M,46889
3827,27,female,33353
3828,58,Female,76161
3829,24,female,37172
3830,55,Female,72784
3831,45,Male,41826
3832,29,male,31474
3833,52,female,57565
3834,55,F,50128
3835,50,Male,45378
3836,57,Female,65122
3837,44,male,59527
3838,32,M,39648
3839,20,Female,29717
3840,55,male,59063
3841,55,female,62353
3842,43,Female,57010
3843,46,male,43698
3844,37,Female,40674
3845,34,male,47097
3846,36,F,29412
3847,48,M,62603
3848,24,female,35480
3849,30,female,39831
3850,35,F,40761
3851,53,female,57104
3852,36,Female,33686
3853,52,F,44522
3854,50,Female,43560
3855,37,F,43697
3856,44,Male,38646
3857,24,Male,31743
3858,49,Female,55559
3859,42,M,38824
3860,57,F,61872
3861,37,male,32755
3862,51,F,57725
3863,49,Female,43234
3864,48,male,66940
3865,55,Female,59196
3866,28,Male,27095
3867,42,Female,48993
3868,22,F,29229
3869,41,male,47444
3870,59,Male,53513
3871,50,Male,44819
3872,41,male,36129
3873,30,Male,40203
3874,22,M,22354
3875,33,F,39000
3876,38,F,52616
3877,50,male,62982
3878,55,female,60158
3879,51,Female,71922
3880,45,male,39709
3881,20,F,28245
3882,21,M,39608
3883,25,male,36202
3884,33,female,41174
3885,47,Male,48114
3886,52,M,47776
3887,44,F,46257
3888,59,Female,63502
3889,37,female,39753
3890,53,Female,73328
3891,31,Female,29840
3892,46,male,52893
3893,43,M,38829
3894,52,F,56552
3895,34,Male,50167
3896,51,Male,45542
3897,36,male,41872
3898,54,male,58626
3899,54,M,59615
3900,32,Female,37462
3901,28,Female,27180
3902,29,male,35862
3903,20,male,41677
3904,53,M,69546
3905,56,Female,65667
3906,44,Female,50625
3907,41,male,36589
3908,29,F,33140
3909,45,male,37532
3910,38,F,42326
3911,59,female,65184
3912,23,Male,40845
3913,59,Female,67385
3914,24,M,31134
3915,48,female,63632
3916,57,male,76152
3917,24,male,25400
3918,20,female,27292
3919,47,Female,64083
3920,38,female,43540
3921,55,female,74369
3922,20,female,32154
3923,48,F,56204
3924,55,female,61752
3925,51,F,45710
3926,33,Male,35115
3927,51,Male,61517
3928,28,female,36973
3929,38,female,39255
3930,30,F,35701
3931,23,Female,31730
3932,44,Female,49063
3933,36,male,33725
3934,27,F,29065
3935,20,male,32469
3936,21,M,23271
3937,29,F,37517
3938,46,Female,53407
3939,46,M,61648
3940,32,Female,38878
3941,30,Male,45671
3942,33,female,28297
3943,51,Female,70327
3944,35,female,29205
3945,48,female,54948
3946,57,Female,63757
3947,53,M,74311
3948,45,male,35247
3949,24,male,27339
3950,38,female,45590
3951,58,M,82931
3952,47,male,48804
3953,47,female,42949
3954,36,female,37357
3955,56,Female,77168
3956,38,male,46013
3957,46,F,49501
3958,31,Male,36688
3959,22,M,30381
3960,23,Male,27704
3961,30,male,30087
3962,53,M,54460
3963,37,F,42032
3964,54,male,50859
3965,37,M,42945
3966,25,female,29682
3967,53,female,56325
3968,52,Female,53841
3969,27,F,35393
3970,39,Female,33270
3971,39,Female,56473
3972,37,F,42892
3973,46,F,46949
3974,24,M,27644
3975,26,female,38112
3976,41,F,45876
3977,53,Female,74821
3978,32,Male,31316
3979,51,Female,46362
3980,43,female,38033
3981,35,Female,29657
3982,33,F,40233
3983,58,male,64372
3984,26,female,39065
3985,31,female,37387
3986,39,Male,42782
3987,52,F,44776
3988,25,Male,40753
3989,59,male,66479
3990,46,F,47564
3991,32,Female,37576
3992,24,Male,24580
3993,43,female,51567
3994,29,M,37439
3995,51,female,70717
3996,28,Female,40855
3997,54,F,57258
3998,31,F,35549
3999,30,Male,31190
4000,55,Female,58174
4001,27,M,30724
4002,29,F,35890
4003,33,M,52619
4004,49,Male,45528
4005,20,Male,30235
4006,31,Female,35722
4007,24,Male,26136
4008,33,Male,30167
4009,55,Female,75872
4010,36,male,57482
4011,41,female,50080
4012,50,female,60694
4013,45,male,59686
4014,32,M,52088
4015,22,Male,35845
4016,30,F,36233
4017,24,Male,32846
4018,57,Female,77281
4019,23,Male,27770
4020,51,Female,74148
4021,29,male,37030
4022,29,Female,32586
4023,37,F,36997
4024,42,Female,62277
4025,37,F,42694
4026,54,F,56109
4027,22,F,26667
4028,20,female,26478
4029,36,Female,41581
4030,25,M,28885
4031,30,Female,38805
4032,33,Female,50915
4033,47,F,53644
4034,58,M,79144
4035,55,female,49139
4036,30,Male,27391
4037,59,Female,77185
4038,23,female,24493
4039,25,M,25379
4040,57,Male,50941
4041,38,Male,37164
4042,50,Female,53299
4043,21,Male,29133
4044,44,male,62605
4045,30,female,30792
4046,59,M,80861
4047,40,Male,36945
4048,22,male,37214
4049,21,F,30098
4050,30,F,50097
4051,43,F,45535
4052,43,Female,58806
4053,40,male,43511
4054,44,male,62245
4055,23,Male,38311
4056,59,Male,51683
4057,42,F,47073
4058,43,M,50117
4059,40,Female,40509
4060,21,Male,35708
4061,42,male,59506
4062,34,F,39442
4063,45,male,43166
4064,45,M,65755
4065,47,male,51495
4066,45,M,40134
4067,21,male,27539
4068,54,F,62079
4069,51,F,71713
4070,49,female,54251
4071,39,M,46254
4072,32,Female,30207
4073,46,Female,51055
4074,42,Female,39586
4075,35,F,39070
4076,50,Male,45156
4077,31,M,28758
4078,52,Female,61852
4079,57,male,63195
4080,51,male,68722
4081,21,Male,23534
4082,42,Male,36002
4083,51,F,53964
4084,34,male,43050
4085,59,F,63572
4086,59,Female,51512
4087,27,female,27288
4088,41,F,46446
4089,57,Male,50736
4090,53,M,73358
4091,20,male,39259
4092,29,Male,35762
4093,59,F,61959
4094,35,female,42068
4095,43,Male,59041
4096,43,M,58072
4097,33,F,37936
4098,45,M,65721
4099,58,F,51399
4100,37,M,32696
4101,39,F,45487
4102,55,Male,50962
4103,43,Male,46097
4104,45,M,53377
4105,48,Male,61562
4106,41,M,37478
4107,30,F,38401
4108,30,F,28059
4109,22,male,34009
4110,40,F,44557
4111,30,Female,48534
4112,27,F,35267
4113,50,Female,64249
4114,29,male,39976
4115,25,female,31522
4116,36,F,51757
4117,57,Female,79320
4118,26,M,28095
4119,51,male,44535
4120,32,M,31417
4121,25,Female,26804
4122,22,Male,37557
4123,46,Female,67743
4124,45,Male,48824
4125,23,male,29092
4126,56,Male,63155
4127,40,F,46608
4128,47,Female,65901
4129,37,F,40177
4130,51,Female,70637
4131,58,Male,60398
4132,52,female,56891
4133,45,female,46435
4134,36,male,48683
4135,48,M,45129
4136,39,male,33906
4137,49,M,38105
4138,24,Female,32888
4139,25,Female,28613
4140,29,F,25987
4141,25,female,31414
4142,29,male,26331
4143,40,M,45365
4144,23,Female,37638
4145,32,Male,28741
4146,29,female,36059
4147,35,female,36933
4148,38,Male,58906
4149,25,male,35373
4150,45,female,59270
4151,28,Male,45005
4152,29,Female,36499
4153,59,Male,52973
4154,22,male,34246
4155,38,M,32880
4156,54,female,70608
4157,25,Male,26946
4158,48,Male,41783
4159,38,Male,30647
4160,34,Male,45992
4161,57,Male,65633
4162,40,F,43081
4163,58,male,51971
4164,42,male,55757
4165,39,Male,50350
4166,21,male,32459
4167,51,male,43182
4168,47,male,67375
4169,23,male,37705
4170,26,Female,40645
4171,22,M,32285
4172,44,female,50737
4173,28,M,28466
4174,42,Female,56640
4175,42,Female,38871
4176,45,Male,41605
4177,59,Female,75631
4178,37,male,51918
4179,43,M,34549
4180,46,F,52281
4181,21,F,27263
4182,20,F,30171
4183,35,male,32409
4184,43,F,49073
4185,55,female,78599
4186,30,Male,34516
4187,45,M,50018
4188,25,Male,26281
4189,45,F,47504
4190,48,M,44230
4191,20,M,25759
4192,28,F,35341
4193,46,Male,55125
4194,26,Female,34602
4195,22,male,30657
4196,28,M,29573
4197,21,Male,23526
4198,29,Female,42953
4199,36,F,52333
4200,50,F,59814
4201,20,M,32915
4202,37,Male,31805
4203,25,Male,33318
4204,57,female,58526
4205,23,Male,24152
4206,59,male,52197
4207,23,M,36469
4208,54,F,50192
4209,23,Male,41389
4210,20,female,26550
4211,50,Male,55458
4212,38,F,53538
4213,40,male,44270
4214,49,Male,56839
4215,26,F,36479
4216,24,Female,30967
4217,21,male,25799
4218,22,F,24008
4219,34,female,38670
4220,58,male,76344
4221,56,Female,59936
4222,29,Male,27591
4223,28,female,35891
4224,42,F,47333
4225,33,Male,33752
4226,52,Female,66149
4227,35,Male,39281
4228,39,M,41686
4229,27,Female,32407
4230,57,female,49352
4231,53,male,47758
4232,50,male,56772
4233,27,female,35266
4234,44,M,40916
4235,32,Male,32343
4236,37,M,52988
4237,53,Male,73641
4238,55,M,73492
4239,36,Male,30927
4240,31,female,35777
4241,35,F,43861
4242,32,male,35715
4243,30,male,35632
4244,33,male,28977
4245,47,Male,43464
4246,43,F,58682
4247,36,M,32681
4248,28,female,30349
4249,49,F,43461
4250,56,F,64321
4251,22,F,31792
4252,27,Female,32614
4253,37,F,32411
4254,49,Female,43631
4255,22,F,26934
4256,53,Female,72902
4257,47,M,60639
4258,56,F,60013
4259,44,Male,37786
4260,49,F,55866
4261,26,F,37973
4262,48,male,51333
4263,21,female,26417
4264,45,F,51515
4265,26,Female,26796
4266,37,M,42727
4267,25,Male,22361
4268,59,F,65800
4269,46,F,54053
4270,43,F,37018
4271,52,male,66092
4272,50,male,62024
4273,53,female,68304
4274,41,F,42903
4275,43,male,59590
4276,55,F,62045
4277,47,Male,42884
4278,39,F,52576
4279,37,M,35971
4280,51,Male,41528
4281,52,female,55997
4282,29,F,27752
4283,28,female,28955
4284,44,F,45887
4285,32,male,30471
4286,24,M,27058
4287,50,F,57025
4288,50,M,65813
4289,53,Female,72596
4290,45,Female,59723
4291,26,Male,25677
4292,39,male,35129
4293,41,M,60864
4294,24,Female,43060
4295,31,female,31397
4296,40,Male,42809
4297,28,female,36768
4298,48,male,64447
4299,46,male,41921
4300,36,M,39995
4301,59,Male,53494
4302,43,M,39884
4303,46,M,41194
4304,27,M,43065
4305,48,male,61673
4306,38,F,54453
4307,29,Male,34165
4308,43,female,40955
4309,53,Male,57783
4310,59,F,61917
4311,50,Male,58269
4312,23,Male,31182
4313,50,M,69445
4314,28,male,27872
4315,45,female,37542
4316,32,Male,29875
4317,45,female,40171
4318,20,male,30602
4319,59,F,65604
4320,28,Male,34054
4321,50,female,54736
4322,43,Female,49695
4323,41,Female,48070
4324,28,M,39787
4325,58,male,78523
4326,42,M,39178
4327,39,M,47949
4328,40,M,48159
4329,46,male,58701
4330,24,F,31695
4331,36,Male,46937
4332,53,F,61970
4333,28,female,35274
4334,53,male,60391
4335,29,M,41006
4336,21,F,34431
4337,44,F,49952
4338,22,M,40232
4339,53,Female,54723
4340,26,F,35618
4341,47,F,52703
4342,28,Male,24492
4343,30,male,30357
4344,48,Male,66992
4345,35,male,49762
4346,58,Male,62963
4347,48,Female,51417
4348,32,male,31277
4349,54,Male,45416
4350,30,male,31645
4351,54,F,57873
4352,27,Male,29689
4353,26,female,43162
4354,24,F,26675
4355,25,M,40508
4356,54,M,49591
4357,49,Female,41705
4358,30,Female,47067
4359,57,Male,52066
4360,46,Male,64973
4361,40,female,37133
4362,33,M,29378
4363,54,female,58874
4364,48,Male,67886
4365,43,F,37956
4366,55,M,46871
4367,51,Male,74722
4368,25,Male,23042
4369,29,Female,42111
4370,39,female,45778
4371,39,female,39552
4372,45,Female,49704
4373,40,Male,35675
4374,42,male,47069
4375,31,female,35099
4376,32,Female,43092
4377,29,M,30197
4378,26,F,33450
4379,56,male,58039
4380,31,M,34995
4381,44,Male,42121
4382,21,Male,25940
4383,59,F,77561
4384,45,Female,51240
4385,59,M,62140
4386,24,male,30678
4387,27,Female,40600
4388,28,Male,43274
4389,58,male,50519
4390,39,F,35328
4391,30,female,27933
4392,59,female,62204
4393,41,female,49115
4394,35,Male,36539
4395,57,male,51535
4396,29,female,28128
4397,44,female,52093
4398,38,Male,43011
4399,23,Male,38286
4400,38,F,52624
4401,22,male,25267
4402,36,female,39401
4403,33,M,37822
4404,29,F,38378
4405,25,F,41493
4406,50,M,68352
4407,50,Male,55715
4408,28,Female,34004
4409,31,Male,29385
4410,45,Male,40679
4411,21,Male,31312
4412,23,male,25351
4413,51,F,58055
4414,47,M,65120
4415,25,Male,22926
4416,49,Male,65214
4417,47,F,51118
4418,32,M,42903
4419,55,M,49678
4420,29,Female,45895
4421,29,Female,35420
4422,24,F,25819
4423,48,female,61808
4424,55,female,58311
4425,31,M,28306
4426,41,Male,45045
4427,58,F,63244
4428,21,F,29675
4429,33,Male,51968
4430,29,Female,44819
4431,22,female,32857
4432,27,Female,39206
4433,36,Female,40162
4434,23,female,24930
4435,40,F,46011
4436,49,Male,53167
4437,38,F,43418
4438,34,F,52591
4439,39,male,34635
4440,49,female,42733
4441,29,Female,40599
4442,42,Male,61201
4443,43,Male,54076
4444,31,female,30131
4445,28,M,34915
4446,34,M,46631
4447,48,Female,51393
4448,37,female,41356
4449,39,Male,34194
4450,20,Female,32860
4451,22,male,24224
4452,27,Male,25818
4453,58,F,78884
4454,50,M,45092
4455,27,male,40725
4456,34,Female,31809
4457,41,M,59999
4458,51,male,57764
4459,24,F,28857
4460,28,M,29381
4461,34,Female,44066
4462,56,M,50933
4463,52,female,57371
4464,41,F,47744
4465,30,Female,37902
4466,25,Male,42043
4467,36,male,32842
4468,24,Female,22869
4469,58,M,50560
4470,28,Male,43007
4471,48,Female,55972
4472,42,female,48881
4473,55,F,48285
4474,50,M,55299
4475,39,M,39600
4476,42,M,47311
4477,26,Female,24593
4478,55,Female,52020
4479,23,male,34896
4480,43,Male,43052
4481,33,male,37603
4482,44,F,51823
4483,26,male,40526
4484,34,F,32463
4485,32,Female,36000
4486,38,F,34281
4487,31,F,46452
4488,45,female,59299
4489,52,F,47111
4490,34,F,38656
4491,56,F,59936
4492,25,male,27080
4493,44,Male,38246
4494,36,Female,33676
4495,55,F,60924
4496,28,Female,29375
4497,47,M,64112
4498,54,female,60639
4499,22,female,20875
4500,30,female,40414
4501,39,Female,55185
4502,42,Male,37935
4503,49,Male,50520
4504,56,male,79339
4505,55,F,60515
4506,31,Female,48072
4507,55,M,47766
4508,54,female,59402
4509,53,female,55319
4510,23,M,25987
4511,43,M,38298
4512,55,F,63167
4513,47,male,41784
4514,58,male,66700
4515,21,M,39427
4516,24,M,38645
4517,47,female,50936
4518,32,female,33334
4519,55,female,58786
4520,28,Male,48711
4521,58,Female,77293
4522,49,Female,50061
4523,46,Female,47939
4524,32,male,46021
4525,58,female,49688
4526,47,female,52382
4527,37,male,31966
4528,53,male,58183
4529,40,F,60699
4530,20,M,34171
4531,42,male,57254
4532,53,Male,70930
4533,55,F,74631
4534,28,Female,28677
4535,27,Male,27676
4536,49,F,66515
4537,55,F,60318
4538,55,female,62391
4539,37,Male,32281
4540,21,Female,28536
4541,30,male,26537
4542,55,F,61644
4543,50,F,56856
4544,50,female,42736
4545,43,Female,60174
4546,40,male,33050
4547,51,Male,66137
4548,49,F,41488
4549,27,Female,42062
4550,52,Male,68781
4551,58,M,70787
4552,20,F,34841
4553,52,F,56564
4554,32,Male,30031
4555,41,M,39247
4556,24,M,36575
4557,31,female,36713
4558,48,Female,68088
4559,22,Female,29358
4560,55,female,57217
4561,30,Female,47880
4562,45,Male,50406
4563,21,female,29608
4564,48,M,45001
4565,48,female,65124
4566,55,Female,71445
4567,55,Female,76463
4568,29,Male,42611
4569,30,female,43750
4570,26,Female,46204
4571,32,Male,39416
4572,21,F,23763
4573,49,Male,58009
4574,41,Female,43400
4575,20,M,23098
4576,46,M,40126
4577,26,female,31693
4578,20,male,29830
4579,44,M,58734
4580,23,Male,25353
4581,49,Female,65857
4582,27,Male,33691
4583,40,Female,43566
4584,23,female,28639
4585,23,F,28587
4586,27,F,40244
4587,45,M,63684
4588,48,male,42155
4589,35,male,33002
4590,38,male,45394
4591,20,F,28809
4592,56,male,44040
4593,53,female,58699
4594,48,F,54544
4595,46,Female,63618
4596,49,M,42117
4597,25,M,35880
4598,55,F,57191
4599,58,M,63579
4600,21,F,24959
4601,33,F,46433
4602,27,Male,38574
4603,22,F,26161
4604,54,male,79801
4605,46,Male,64793
4606,53,M,72557
4607,47,M,50694
4608,50,Male,44252
4609,36,male,40175
4610,38,F,36563
4611,30,male,30462
4612,28,M,28155
4613,49,Male,55592
4614,25,male,26547
4615,33,M,29398
4616,50,male,51726
4617,30,male,30441
4618,24,male,27214
4619,50,Female,53968
4620,21,Female,33676
4621,58,M,51533
4622,36,M,-39138
4623,57,female,64398
4624,55,Female,66033
4625,22,Female,30063
4626,48,M,65793
4627,52,F,61554
4628,33,female,42317
4629,57,Female,72856
4630,48,M,53538
4631,42,female,45918
4632,36,Male,41888
4633,30,M,34547
4634,47,Male,44326
4635,26,M,42412
4636,59,female,81168
4637,27,female,41221
4638,48,female,42208
4639,44,F,46571
4640,26,M,36598
4641,41,Male,47367
4642,28,Male,27098
4643,30,F,46615
4644,53,male,48254
4645,46,F,52214
4646,41,Male,61157
4647,22,M,40273
4648,59,Male,53529
4649,27,Male,40819
4650,25,Female,38742
4651,44,F,63267
4652,21,male,32706
4653,35,F,46280
4654,40,F,36369
4655,34,M,32030
4656,53,female,68075
4657,39,male,38571
4658,50,Male,68707
4659,34,Female,43858
4660,47,Male,39331
4661,25,Male,25792
4662,22,M,29907
4663,57,M,51835
4664,42,F,48041
4665,22,Male,38489
4666,27,F,32733
4667,21,Female,30531
4668,26,F,34976
4669,36,Male,50807
4670,26,Male,25790
4671,52,Male,44124
4672,55,F,62973
4673,23,F,32023
4674,35,Female,37236
4675,40,Male,58456
4676,37,Male,31513
4677,47,F,60030
4678,35,M,42491
4679,41,F,38455
4680,25,F,32366
4681,49,F,68846
4682,47,F,42557
4683,36,Female,51241
4684,55,male,68889
4685,31,Female,48557
4686,59,Male,60246
4687,31,female,40914
4688,55,male,65451
4689,59,M,49923
4690,48,M,44042
4691,21,male,21908
4692,48,M,63255
4693,49,Male,42354
4694,55,male,49420
4695,44,female,49900
4696,40,M,35879
4697,41,male,51542
4698,29,Male,27730
4699,50,male,47207
4700,28,male,36608
4701,58,Female,49705
4702,53,male,72049
4703,58,female,77828
4704,42,male,62336
4705,31,Female,36883
4706,26,male,24443
4707,51,Female,68272
4708,38,male,37855
4709,41,M,48999
4710,35,F,41021
4711,27,Male,25467
4712,49,M,68336
4713,25,male,24025
4714,21,female,30366
4715,53,M,60071
4716,48,F,50404
4717,59,F,64928
4718,39,female,45315
4719,22,M,31637
4720,54,F,61111
4721,27,M,32528
4722,31,male,28987
4723,51,Male,67693
4724,48,Female,38027
4725,40,male,48444
4726,22,M,36602
4727,57,Male,52333
4728,46,F,53704
4729,22,female,34924
4730,20,Female,21243
4731,39,Female,55460
4732,26,F,33037
4733,20,F,29047
4734,29,Female,45291
4735,31,M,35866
4736,23,F,30452
4737,26,F,28430
4738,29,Male,34314
4739,41,Female,40119
4740,44,F,40720
4741,48,male,43765
4742,58,Female,80576
